# File test_mc.csv
# Generated by data_dfs_to_azcsv
# February 12, 2018
# Dataset MC_Actin (81, 96)
Step1Channel1   MC_Actin
Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
65.5,NaN,NaN,NaN,14695.354516245,15026.0426722343,14717.5208884317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15262.554344862,15622.2111321425,15699.1133716675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15646.1324727147,15820.084860975301,15960.6994862123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14435.4587629043,14900.439579092701,15754.9149989137,16020.5863186396,16628.5023824625,15715.230158210501,NaN,NaN,NaN,NaN,NaN,NaN,14960.986782743701,15180.504438850801,16119.747224396599,16607.5944355118,16491.7260844929,16277.5371740544,NaN,NaN,NaN,NaN,NaN,NaN,15144.502119036599,15469.7649359996,15924.5086905423,15898.272003025,17148.4260965387,16138.1249000217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0,NaN,NaN,NaN,14580.719084653401,14905.070427389099,14600.6720783384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15134.874996468601,15488.9779816951,15565.526770991699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15519.363613921101,15694.0758099962,15845.242476886999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14309.2280448631,14772.8933967701,15630.018565847,15890.429436351298,16492.9494154668,15596.828572229299,NaN,NaN,NaN,NaN,NaN,NaN,14824.605290666499,15043.149690428301,15982.3201690996,16463.5111972424,16350.7391481548,16137.2344749393,NaN,NaN,NaN,NaN,NaN,NaN,14998.9645853448,15328.658690004298,15782.6853424395,15762.3318058096,16998.9879498831,16015.1338263107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.5,NaN,NaN,NaN,14465.640042110901,14784.7785053778,14483.5550792174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15008.6060919957,15358.3239365339,15434.2196145366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15393.6355048158,15569.340422674199,15733.9950625051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14180.824704499499,14646.494799287,15504.2083007254,15761.7699940143,16358.6002169675,15478.1534607942,NaN,NaN,NaN,NaN,NaN,NaN,14687.188601411699,14907.9947185856,15845.4881916647,16321.1888982476,16211.5966909704,15998.5509304375,NaN,NaN,NaN,NaN,NaN,NaN,14855.456054106002,15188.7346298468,15643.5375782648,15628.110128715,16851.0624321515,15890.0786151369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0,NaN,NaN,NaN,14348.795745696101,14664.3151171429,14365.6317654104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14882.9416736404,15228.308029990701,15304.670506903898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15268.1794373272,15444.9262020772,15626.504947252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14053.1767789666,14522.002111361398,15377.349626238898,15634.2139542648,16224.4395383295,15359.6079919781,NaN,NaN,NaN,NaN,NaN,NaN,14548.553835313101,14774.3595062457,15709.6041572347,16178.6063892912,16074.1192742333,15859.1871917495,NaN,NaN,NaN,NaN,NaN,NaN,14713.0855344801,15049.8005592968,15505.5454876011,15495.0464334532,16704.6118433768,15762.467981701499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.5,NaN,NaN,NaN,14231.767422796202,14543.999819390801,14247.7286819337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14758.506495887299,15100.2174452204,15178.067129241299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15142.8259443769,15320.071582398501,15512.6057077554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13925.2956888175,14398.222147991399,15249.565563018201,15507.369374419299,16091.711123558702,15241.0593830062,NaN,NaN,NaN,NaN,NaN,NaN,14408.7037373952,14642.144845785,15571.4419132853,16034.9937187028,15937.6443968158,15721.561557348701,NaN,NaN,NaN,NaN,NaN,NaN,14572.706733905701,14912.787226955,15369.4861136146,15363.519394059,16559.9197105665,15632.2410787682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0,NaN,NaN,NaN,14112.8327026204,14422.1825733767,14127.3336007525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14633.819100513701,14972.6449369653,15051.797229516202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15015.8019120861,15193.0766065934,15391.4679971649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13794.7431650302,14273.4769341873,15119.428617653899,15379.6257142242,15958.758890056699,15121.418936315,NaN,NaN,NaN,NaN,NaN,NaN,14266.790516211398,14509.7984962424,15429.836376871,15889.395678737299,15801.2686178714,15584.7353431741,NaN,NaN,NaN,NaN,NaN,NaN,14432.6735282877,14776.4884219907,15234.378122913999,15232.096207968601,16415.123449538,15497.6810848211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.5,NaN,NaN,NaN,13992.389666348101,14298.183460225,14004.237278036999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14509.1674921155,14845.4027243443,14924.327366925902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14887.5216530623,15063.8381855967,15263.3012384437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13661.9456726374,14146.8983548295,14986.0103653983,15250.299803259699,15825.2179217996,14999.6083163946,NaN,NaN,NaN,NaN,NaN,NaN,14121.136699511399,14375.6724983533,15284.7149083347,15743.4075069357,15664.1455950941,15448.2866544149,NaN,NaN,NaN,NaN,NaN,NaN,14290.5269341787,14638.620212907701,15098.1851169647,15099.8163809403,16270.028048509199,15362.242483710601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0,NaN,NaN,NaN,13869.783675037099,14170.6787093004,13877.8874636457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14382.5000208847,14716.101532033601,14794.9763175024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14755.9176243848,14930.665981043101,15127.3181072477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13525.2950709291,14017.380440301102,14848.572552127,15117.4958872622,15688.982877190901,14875.7864567024,NaN,NaN,NaN,NaN,NaN,NaN,13972.695109623,14238.712386989399,15135.0771102227,15593.6117361632,15524.8403352274,15309.845877239699,NaN,NaN,NaN,NaN,NaN,NaN,14145.7366807227,14498.3127638005,14959.0237871091,14965.479354963798,16123.4168663409,15225.266383709399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.5,NaN,NaN,NaN,13745.2740977679,14039.919738196,13748.394099630801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14253.1304293665,14584.67709324,14662.9171000917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14620.250387395901,14792.5197394398,14982.6788881574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13383.9100945339,13882.7746972983,14707.0708442261,14979.7298421651,15548.3287208535,14749.5426596305,NaN,NaN,NaN,NaN,NaN,NaN,13821.268780890901,14097.8951004953,14980.524302813,15440.0655321425,15382.2018287873,15170.3370275005,NaN,NaN,NaN,NaN,NaN,NaN,13997.5648796246,14354.187784138701,14816.3500336058,14828.1970395204,15973.3071619264,15086.2314032551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0,NaN,NaN,NaN,13615.6063116424,13903.910701987399,13614.237918473702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14119.539045979,14449.008901778501,14526.373138186102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14479.655879599399,14648.374500163402,14833.973950547399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13237.3199235562,13742.1748604404,14560.4278888655,14836.989410743401,15401.679866858502,14619.6928264369,NaN,NaN,NaN,NaN,NaN,NaN,13665.2151325899,13951.803331976498,14821.4182365396,15282.0147014476,15234.9417694122,15027.723377831102,NaN,NaN,NaN,NaN,NaN,NaN,13844.2206843642,14203.778404299099,14668.6325261454,14686.4740787495,15818.155690528101,14943.937827614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.5,NaN,NaN,NaN,13482.015852228602,13764.395729456,13477.178662391201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13982.5614901357,14308.742146884199,14385.507422671699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14334.9234900636,14498.911381308899,14680.8645533184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13086.272738003201,13596.485303923799,14409.3548168456,14688.7920046661,15250.404917461201,14486.8528020023,NaN,NaN,NaN,NaN,NaN,NaN,13504.8967828319,13801.044228083401,14658.185581760901,15120.0412972689,15083.4591828632,14882.0164253594,NaN,NaN,NaN,NaN,NaN,NaN,13685.9153668834,14048.062579469199,14515.9615377524,14540.259333521899,15658.7382688318,14799.180189621498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0,NaN,NaN,NaN,13344.836725776298,13621.3045945544,13336.8540287183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13840.698201306699,14163.740665290401,14239.8655527031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14184.9160583759,14343.132650285701,14522.4112359614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12930.1606121516,13445.108602958,14253.8438177402,14535.3411815385,15092.988840978502,14350.9268771559,NaN,NaN,NaN,NaN,NaN,NaN,13341.391709456699,13645.8700163292,14490.735456883302,14952.3638174932,14926.8933702074,14732.8947150985,NaN,NaN,NaN,NaN,NaN,NaN,13523.424549951398,13888.275294975601,14358.2629892983,14388.7128181782,15494.042017532,14651.183137646001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.5,NaN,NaN,NaN,13203.5548178682,13474.8522484347,13193.8844125349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13694.606381621,14013.9881131354,14088.9617054299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14030.1309626225,14181.8141675685,14358.5217195477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12769.7179063394,13287.9881289797,14094.5747756815,14376.675272396598,14930.0508358077,14211.9789195222,NaN,NaN,NaN,NaN,NaN,NaN,13173.776685865501,13485.9351928476,14319.049020813502,14779.5127940709,14765.3186139924,14581.2365926651,NaN,NaN,NaN,NaN,NaN,NaN,13355.7044404377,13723.7478526895,14195.9355230649,14231.7762238892,15323.546800006201,14499.8906836102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0,NaN,NaN,NaN,13057.979880286499,13324.9434637751,13048.1086705758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13544.3666046316,13859.448916803702,13932.9189570678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13870.8906050771,14015.917853275401,14189.539986764099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12605.169862685902,13126.5272004386,13930.7438915566,14212.7045104031,14761.9821409954,14069.344877331001,NaN,NaN,NaN,NaN,NaN,NaN,13001.6677531325,13321.137130861298,14142.3405657412,14602.1505602799,14598.5016651198,14425.0075966201,NaN,NaN,NaN,NaN,NaN,NaN,13182.5944835327,13554.666402412,14028.8453832565,14069.4012291843,15148.1614995491,14345.0842928723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.5,NaN,NaN,NaN,12910.671155112199,13173.0917094127,12900.2260815523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13390.6574317583,13700.847170141298,13772.008840113998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13707.394987355601,13846.6319989519,14016.0390630699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12437.6807177169,12961.438347323601,13763.5570238023,14043.93523252,14590.6296536804,13923.0765905974,NaN,NaN,NaN,NaN,NaN,NaN,12827.787943108999,13153.150224154198,13963.0046882327,14421.5260547384,14428.109775196599,14265.037642768899,NaN,NaN,NaN,NaN,NaN,NaN,13005.6252705216,13381.932474346298,13856.900184728502,13902.0487452105,14968.4404591987,14186.1166862126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0,NaN,NaN,NaN,12760.633534693401,13018.5514556454,12749.9804780475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13232.804963115901,13538.572433605501,13606.457080836799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13539.522658845,13674.078048952,13839.5800241694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12267.4618132053,12793.025513107199,13593.8366246917,13871.1975720021,14414.2134544382,13772.3935197612,NaN,NaN,NaN,NaN,NaN,NaN,12651.9051349479,12981.5538255823,13780.602751575,14237.4479668518,14253.080465272,14100.2198702578,NaN,NaN,NaN,NaN,NaN,NaN,12824.6398341271,13205.134575651498,13680.6959703323,13730.0823338937,14783.532899992,14022.8900148776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.5,NaN,NaN,NaN,12608.1805264171,12862.005754136799,12597.830010465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13071.577413231398,13372.212496336699,13437.2424090396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13369.024040787801,13499.8685610822,13661.128424424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12096.124471578101,12622.3552655897,13422.0292841994,13695.4569961476,14234.2815329645,13618.0577930601,NaN,NaN,NaN,NaN,NaN,NaN,12474.3751223813,12806.8795935304,13596.494462394,14052.115623301599,14074.9819349529,13931.262135506799,NaN,NaN,NaN,NaN,NaN,NaN,12641.189178133702,13025.0400694877,13501.163469491,13554.4451813682,14595.696144854199,13855.471823758899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0,NaN,NaN,NaN,12453.998513491299,12703.759101109299,12444.2005783087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12907.3188730876,13202.8816092045,13265.657580962199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13196.9262704687,13324.9572036102,13482.247044336398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11924.6138521121,12450.6688165771,13248.749427550702,13517.1715160268,14052.238138696599,13460.228562021599,NaN,NaN,NaN,NaN,NaN,NaN,12296.3608521429,12630.4910202093,13411.047510432,13866.790647181399,13894.94243052,13757.456085496999,NaN,NaN,NaN,NaN,NaN,NaN,12457.1464978856,12843.365942905,13318.772284210701,13376.4484940448,14405.7884157344,13683.934238186699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.5,NaN,NaN,NaN,12298.6688716148,12544.4100150574,12289.6914764851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12741.2306810048,13031.5989386002,13092.7704387477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13024.059065013998,13149.4866734352,13303.3945521471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11752.7020810705,12277.932787105801,13074.7578042251,13338.3832386163,13869.758277596698,13299.666621311,NaN,NaN,NaN,NaN,NaN,NaN,12118.2440055203,12453.6137721881,13226.7317042994,13681.5038782553,13713.361654513401,13582.342919081599,NaN,NaN,NaN,NaN,NaN,NaN,12273.3711505526,12661.2691157308,13134.9266027884,13197.2332703089,14214.5356844944,13509.3954977151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0,NaN,NaN,NaN,12142.228039965501,12384.2266469784,12134.368033332901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12573.3621613654,12859.4287485391,12919.4339809796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12851.0533188506,12973.8081962312,13124.8734493926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11580.723200335,12105.0160678871,12901.6157737239,13158.8965814496,13685.5466981487,13137.5788046902,NaN,NaN,NaN,NaN,NaN,NaN,11940.7869821998,12275.998697263401,13041.8383319499,13495.700676537099,13530.464949254,13405.4410592777,NaN,NaN,NaN,NaN,NaN,NaN,12089.5732911745,12479.3285615808,12950.6001132719,13017.6020730507,14022.5604122401,13333.622147883401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.5,NaN,NaN,NaN,11985.6563833137,12223.7723382675,11978.4340054132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12404.4716279282,12686.8512412203,12746.2694422426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12678.7847237641,12798.536586113602,12946.555995511399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11409.1909626867,11931.480200426102,12728.523403988,12979.5680253929,13501.8915112744,12974.792548183601,NaN,NaN,NaN,NaN,NaN,NaN,11764.3917109146,12098.4140625084,12858.2208669719,13310.6013491757,13347.8270466105,13228.958316148799,NaN,NaN,NaN,NaN,NaN,NaN,11907.3778940597,12298.274555167,12765.929868685,12838.2536344504,13831.985266951102,13156.683040208201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0,NaN,NaN,NaN,11829.1185653665,12063.336412446599,11823.019911097099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12235.9599879442,12515.0864555898,12573.9595314601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12507.1854121578,12623.544559755801,12769.618531343402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11237.7448563073,11758.725728911399,12556.031251844199,12799.9651617255,13319.2261260024,12811.47931268,NaN,NaN,NaN,NaN,NaN,NaN,11588.8423196898,11921.3461600754,12675.744350845,13125.8313146977,13164.4203934835,13052.876434916001,NaN,NaN,NaN,NaN,NaN,NaN,11725.3128415399,12118.279372455301,12581.6066506265,12659.4748982273,13641.4686736583,12979.9163410423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.5,NaN,NaN,NaN,11672.68283293,11903.0569438728,11667.0624416629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12068.403840179499,12343.9991929782,12401.7148653023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12335.9536336461,12448.751152801298,12593.0934135516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11065.7941151957,11586.0360083132,12383.420640774499,12621.3175536675,13137.6867611971,12647.602591308001,NaN,NaN,NaN,NaN,NaN,NaN,11414.276123538799,11744.777239131201,12494.326342438799,12940.282811751498,12980.777844824599,12878.2716108473,NaN,NaN,NaN,NaN,NaN,NaN,11543.315711116202,11938.6957939546,12398.1342629296,12481.3802183171,13451.4013560696,12803.520425666202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0,NaN,NaN,NaN,11517.0562152285,11742.875765388899,11510.948341901001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11900.8774399836,12173.2940371582,12229.60071908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12164.5915767671,12274.327600796101,12416.8379158797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10895.2212387424,11413.7630703379,12211.3276472554,12442.580089188,12956.3865706976,12484.145485282199,NaN,NaN,NaN,NaN,NaN,NaN,11241.8115191895,11569.332057871201,12312.8762009716,12754.8271457538,12798.5072598808,12703.445332963898,NaN,NaN,NaN,NaN,NaN,NaN,11362.044816131001,11759.0490788279,12215.3015915368,12303.699783766102,13261.6153887773,12627.572534679799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.5,NaN,NaN,NaN,11361.3113580719,11582.4003399634,11354.8245982156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11734.228412898601,12002.6706964221,12057.5636780796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11993.546294476399,12100.2771856424,12241.309863371102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10725.102711123101,11241.764696881299,12036.3420192169,12264.5697119559,12776.0435710009,12320.3753171734,NaN,NaN,NaN,NaN,NaN,NaN,11068.202193090601,11394.4982344623,12132.4680788147,12570.141078058601,12616.511375953502,12529.1702783135,NaN,NaN,NaN,NaN,NaN,NaN,11181.3320390529,11579.6236110981,12033.6255274776,12125.8682402805,13072.1358407107,12452.2624990733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0,NaN,NaN,NaN,11206.2423059829,11422.213416718601,11199.300830043601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11569.095766248201,11832.455146163602,11885.9037145594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11823.493439491298,11926.932176915901,12066.6889337152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10556.022916657099,11070.996826753899,11860.238331615701,12086.9984470754,12596.1615504973,12156.9569837329,NaN,NaN,NaN,NaN,NaN,NaN,10894.0705966262,11220.7327847824,11951.689660786202,12385.6886140264,12436.0879767933,12354.7673553194,NaN,NaN,NaN,NaN,NaN,NaN,11000.9593828375,11400.9442573246,11853.4431668003,11948.506579612,12882.447327236201,12277.9940521499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.5,NaN,NaN,NaN,11051.4322485865,11261.7995104797,11043.1965396779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11404.3845029579,11662.2277839705,11714.292285051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11653.572126802399,11753.9951899332,11891.4823961982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10387.9477489933,10900.3231551988,11682.983607663702,11910.407216225802,12416.4021175442,11993.8343819526,NaN,NaN,NaN,NaN,NaN,NaN,10719.8616999596,11048.0317323006,11770.3530401847,12200.704735646,12256.848016940101,12180.5715114503,NaN,NaN,NaN,NaN,NaN,NaN,10822.179801713199,11222.658845573,11673.939894963702,11771.7855123791,12693.4295821126,12103.595643890902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
