# File test_qa.csv
# Generated by data_dfs_to_azcsv
# February 12, 2018
# Dataset QA_Actin (40, 96)
Step1Channel1   QA_Actin
Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
34,NaN,NaN,NaN,NaN,NaN,NaN,8114.50568090739,8600.79933703174,8905.52306920213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9739.5750218998,9176.37593101018,9493.78443762494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9304.99653289442,9547.5151217969,9686.186085782521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4252.04373230491,5131.8297507447105,6801.951771734829,8252.46532459873,8307.05559056586,9000.619738156529,9425.610256044309,9629.77998375873,9485.98783005782,NaN,NaN,NaN,3992.291359134221,6683.31270135683,6425.657135390489,8537.03690604251,9249.13489300754,8921.99667990928,9230.43004803742,9569.91449507764,9258.050655627,NaN,NaN,NaN
35,NaN,NaN,NaN,NaN,NaN,NaN,8198.733428110849,8708.37747600624,9046.50748654998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9831.33429809456,9289.76825993792,9647.075257731909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9388.130429061559,9665.31115653588,9838.80307609923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4865.01384030656,5857.33371839848,7232.85664141915,8530.67736141675,8583.13268723869,9185.295746173459,9554.86438064164,9761.09564067553,9572.91437734708,NaN,NaN,NaN,4565.53873460065,7097.14308086865,6833.90274541121,8806.09638424809,9434.28855083376,9103.23346847726,9356.452229881059,9649.47559793823,9345.79499187302,NaN,NaN,NaN
36,NaN,NaN,NaN,NaN,NaN,NaN,8265.74690918615,8801.0358177306,9172.4020055773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9914.940768646129,9393.585888377009,9779.101424850309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9468.23709182146,9770.75147729788,9976.44334276353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5396.211095542621,6491.403623665739,7598.7970648028295,8765.33530866625,8824.168175051791,9348.42447031251,9673.18825743081,9879.372930148578,9649.54357601545,NaN,NaN,NaN,5056.735198546021,7455.17065068961,7182.109146256021,9038.64553202792,9596.47921148307,9258.48037868216,9467.767633305592,9717.94580078147,9417.78402653348,NaN,NaN,NaN
37,NaN,NaN,NaN,NaN,NaN,NaN,8328.6514826734,8889.32249815208,9292.21649590646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9987.564828738492,9490.28439757275,9901.33807268481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9539.622924279649,9866.0653476149,10101.872472625899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5859.876831399761,7046.04274098303,7929.2669620118995,8984.08550887542,9048.569694390071,9495.46921362841,9783.45704248335,9987.447020714659,9721.694863768771,NaN,NaN,NaN,5489.2888771883,7770.181457487421,7486.735789064009,9253.92166645229,9748.823448005849,9402.348683224509,9570.87506866802,9780.04659636317,9490.81617931414,NaN,NaN,NaN
38,NaN,NaN,NaN,NaN,NaN,NaN,8381.93911923518,8967.635825355359,9394.897494101371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10050.538617029399,9577.48899472515,10009.8044430962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9607.16633580034,9952.3351336479,10214.2182217281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6249.68348737558,7524.078975554699,8210.472531961641,9172.91689888122,9245.96026471826,9626.292422963921,9878.12744220556,10088.5083988416,9783.82638916545,NaN,NaN,NaN,5853.125597243249,8040.24726601071,7750.4170425319,9442.31273933472,9878.006173728008,9522.27977264965,9661.13811774204,9834.785403382672,9547.730551734641,NaN,NaN,NaN
39,NaN,NaN,NaN,NaN,NaN,NaN,8437.85524684287,9042.95938338001,9496.154414143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10113.3099608283,9658.597315285559,10119.6014489067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9668.12370889758,10037.5640057136,10316.6704052998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6603.90988366974,7955.87805130869,8467.34107368353,9354.17643602753,9430.58317155529,9755.48538091768,9971.61707135756,10186.644505473101,9848.63369333736,NaN,NaN,NaN,6184.96862034438,8291.264553793671,7989.97783627802,9617.97975373951,10006.071242247199,9646.60803266973,9753.40044241855,9896.21265670214,9605.51827853797,NaN,NaN,NaN
40,NaN,NaN,NaN,NaN,NaN,NaN,8492.53160920485,9111.008567086941,9595.20231846964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10176.4099462166,9733.3607034008,10218.0040194666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9726.928940480091,10121.9130148788,10417.3164649783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6933.45111491448,8353.45717428643,8702.28871696667,9524.44814041546,9602.34655704071,9881.49687891634,10063.044974137,10282.458689834,9916.65703422408,NaN,NaN,NaN,6488.03353414235,8531.86681522489,8214.927555451372,9780.09448791399,10135.6364540742,9771.63446515702,9845.69486963379,9955.633436007758,9661.340549096529,NaN,NaN,NaN
# Dataset QA_Tubulin (40, 96)
Step1Channel3   QA_Tubulin
Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1,NaN,NaN,NaN,55.5280036050854,42.9920001823248,65.8750893958158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.796990243625295,45.7593805601291,54.943157240510104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.87050078495491,63.751911581743094,99.94447066616699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.677986341692296,57.183858184673205,64.7658748340391,70.4104645484249,67.21314657145099,46.6566115890555,NaN,NaN,NaN,NaN,NaN,NaN,68.7815501708656,52.1930329175621,61.8024834757962,73.9018943891688,91.5409243271988,61.2846849617663,NaN,NaN,NaN,NaN,NaN,NaN,45.128595130025104,55.720945417441705,51.966493840411204,60.378300462361004,60.130698628809995,60.811081790378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,NaN,NaN,NaN,36.965872753299706,34.650025882308896,54.199391354117296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.9152112442953,39.7294012417369,41.5791090076318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.09945728358979,44.039934012325794,68.9059182747324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.5888752785395,40.2028192918942,35.8828550863936,45.932220384712295,42.6488405437594,41.9167607968357,NaN,NaN,NaN,NaN,NaN,NaN,51.101341065993395,37.160009767210795,42.3194484487858,51.0803057587764,69.8042594366207,51.0151413542035,NaN,NaN,NaN,NaN,NaN,NaN,34.3655499990819,41.3691496758129,37.444198562147896,43.884693271884295,44.3429785175076,59.570611141692105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,NaN,NaN,NaN,19.9292691267192,22.1024530696877,39.3942559892703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.1171120235585,19.2243074219159,22.7459692427301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.8749086931675,22.226423638032397,42.5209616977118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.061629360298,26.392323459565002,21.632206032828396,27.333035495430497,24.9212470424218,26.213777169861697,NaN,NaN,NaN,NaN,NaN,NaN,30.2258865878875,27.032792323238898,27.228548731276497,27.391465209699202,43.2171151867797,28.3228733676106,NaN,NaN,NaN,NaN,NaN,NaN,23.8523899916017,28.688303742869703,23.553759402209803,32.6764355219002,23.915559278290896,28.726172680327203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,NaN,NaN,NaN,13.9105760013745,12.0663456713655,25.247756855194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.868590531055801,11.7626574841761,13.983385616676099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.893484071370896,12.7177738547998,33.3324456365335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8807772627097,18.6940384347081,20.133296319446302,28.675377198794198,14.886029976977598,13.7989295582229,NaN,NaN,NaN,NaN,NaN,NaN,24.351606753014497,19.785862875241,16.0819383314838,22.739233014222897,28.6728935173669,13.5986125577101,NaN,NaN,NaN,NaN,NaN,NaN,15.734628959508,26.4068340509411,18.0113340714252,19.1549263183679,12.783581654571199,10.766183038095699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,NaN,NaN,NaN,-0.32534068097174895,2.41068672699112,10.548969215701598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.699947112461814,4.23361724998995,4.91826379105441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.262978381745599,4.22229260422137,7.55338301792472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.3000108373717,11.9284377990361,10.194662504175499,13.0451836406282,2.2329458624681098,-2.7850936891691203,NaN,NaN,NaN,NaN,NaN,NaN,15.6243402021119,17.546528721412,13.5173038404109,12.6845411540544,10.9727275368032,-8.34287149723605,NaN,NaN,NaN,NaN,NaN,NaN,5.60295766274248,14.5011635106293,11.771687310248101,9.879976981178519,7.59237876402858,-0.8588254650585442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,NaN,NaN,NaN,-2.23163290930188,-1.96172896407006,-1.9701992296795703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.1364421201215,2.5795663582593997,-7.5125406182996795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.993570633658241,-7.404705810384259,-5.068225845099731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.63555768663991,11.249065868740198,3.84351554865952,-0.244931012900452,-8.186432808961401,-16.2675242057994,NaN,NaN,NaN,NaN,NaN,NaN,17.3060207015596,9.442790600366608,7.45621800999925,10.462003287007999,-1.6788861384020501,-8.38582357255018,NaN,NaN,NaN,NaN,NaN,NaN,14.322783754605599,7.69577123697309,5.399253228581981,8.305497762696179,-4.39603727418307,-14.1674792251652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,NaN,NaN,NaN,-12.851105000975599,-13.152494175569698,-13.1442439172552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.77258489525502,-12.624039620280199,-10.765875937427198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.5883434441985,-9.86594981309008,-16.1743662494109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1387213999451,7.35111452229194,0.11087074518854902,-3.16037127878553,-9.30870198166576,-13.8924300716126,NaN,NaN,NaN,NaN,NaN,NaN,0.707154540420561,7.007501940330259,-1.2432909683057,-4.35084806636132,-14.0540713028777,-15.8113899490118,NaN,NaN,NaN,NaN,NaN,NaN,4.29913141304496,3.0756804647198797,1.4887431877232302,-1.70397136794691,-13.6862850394082,-13.4191801985744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,NaN,NaN,NaN,-14.6276732041924,-18.655783283172198,-24.3082402340033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.743974465060102,-14.344012945664899,-15.2049596271172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-25.748225983888002,-15.9326198117315,-28.008679095226398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.014513322208586,-4.45058160869485,-6.85894298443327,-15.7427175169132,-17.5602340326368,-2.51707686932787,NaN,NaN,NaN,NaN,NaN,NaN,-0.227538819694928,-3.10767623075117,-4.704286846300421,-13.566683438317302,-27.8648944430715,-7.7968130850567805,NaN,NaN,NaN,NaN,NaN,NaN,2.89471421570943,1.5135059259282602,-7.38152315289335,-14.321276743888099,-19.852953705100802,-3.33017054303491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,NaN,NaN,NaN,-16.767553320915802,-18.4911603463243,-36.3389821490982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17.4524279090274,-22.411561948828396,-20.5882781240962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-34.257770386667296,-13.3335711053542,-29.2693115421498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.13687195505736,-5.3391128344237595,-6.5689483232963495,-16.501995841737,-16.7371112581723,40.7935602490315,NaN,NaN,NaN,NaN,NaN,NaN,-4.57683725704192,-3.27019876517443,-11.854517924447501,-19.0999601914618,-33.823624152098105,45.0759966133592,NaN,NaN,NaN,NaN,NaN,NaN,-3.86929541028348,-6.22397134177027,-11.1223607724214,-16.0360879231584,-20.7310260585054,42.3105266455887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,NaN,NaN,NaN,-9.05066913090468,-13.9096961649475,-32.2920292036752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.7935897386706,-6.1457173974577,-12.5507045500945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-34.5785203892274,-17.0311457652733,-35.553311306068295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.87205110915329,-5.938903465079419,-11.723335068450101,-14.7138615077374,-15.4818764199945,141.59018758609,NaN,NaN,NaN,NaN,NaN,NaN,-9.39992013280153,-5.77199084943368,-16.270993129107403,-24.239663856319606,-33.749826866363,151.58278966267,NaN,NaN,NaN,NaN,NaN,NaN,-3.8777984647767902,-8.36162117392269,-8.23793565102733,-25.523247668779696,-16.9825605938058,148.15837049055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,NaN,NaN,NaN,4.01733223174688,5.1991559537164,-23.512052390171398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0364411150794703,-1.08067969118292,5.490516461430159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.190749727826198,5.02337851813991,-18.714181991123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.051308760371279,-8.43102553093286,-13.472598478292598,-28.043401534479898,4.16492714902415,345.557661422934,NaN,NaN,NaN,NaN,NaN,NaN,-8.17768948833327,-10.114403326833802,-16.1398236730547,-26.749421976669502,-25.6715505425482,366.834489273265,NaN,NaN,NaN,NaN,NaN,NaN,-11.7083283901002,-11.7364332952366,-17.3958414081699,-25.806329768650397,3.8027418679012,357.37366036310897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,NaN,NaN,NaN,37.5141222461953,42.6317670405269,11.2429662555232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.2517872573253,43.5013509454111,43.9083272426769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.46410198156536,42.6687819810995,10.2082567639864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.2809580130679,-10.371400534859301,-18.0742624814839,-27.7270805389662,46.868513554268205,745.320702720267,NaN,NaN,NaN,NaN,NaN,NaN,-10.331799618034001,-15.654950891847,-19.570374198537102,-29.7318970758042,10.421426734511401,797.5353672053419,NaN,NaN,NaN,NaN,NaN,NaN,-5.788111688997559,-11.6256284780411,-21.072864547514698,-27.4704869634024,50.6835826465885,778.1207732014819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,NaN,NaN,NaN,121.241285726006,122.854195744849,87.80238106849359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.802691693641,131.319078549794,124.28759004995001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.6585165214619,135.342920581565,91.5938750441337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.48940630984544,-12.9845670189916,-15.933087404574499,-26.2673516974683,134.30883163484899,1462.4793725691598,NaN,NaN,NaN,NaN,NaN,NaN,-13.1719015672297,-18.8802833859581,-22.0829061746808,-21.6088089924806,96.58714232171309,1586.5298935927697,NaN,NaN,NaN,NaN,NaN,NaN,-6.50700947494533,-14.8166104128459,-16.480115095055197,-22.089829478176398,143.62512840651698,1537.9026026790802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,NaN,NaN,NaN,273.501931477151,277.801832335129,238.46935211036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,285.308226321466,295.795345462649,300.04432420671503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,264.998843724371,298.810804895003,258.576273098584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.41135437840694,-12.976876959639402,-17.917319180035502,-7.85930150282275,313.721625150455,2643.6968262123,NaN,NaN,NaN,NaN,NaN,NaN,-11.932419418860302,-15.8864102563884,-19.1752463724197,-12.3111436011959,270.386934325306,2863.5075295783004,NaN,NaN,NaN,NaN,NaN,NaN,-9.22185082796659,-24.341452981682803,-18.3665833289024,-9.252285541781019,324.728704946875,2789.29506585456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,NaN,NaN,NaN,558.861637813486,570.056089117182,512.427833645339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,592.809321131218,609.172214898944,614.067211423368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,576.118909609491,608.682995494315,566.716727695806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.452706872702,-22.398826273267304,-22.3234441913282,15.8288540606827,640.4040189449701,4103.986351941189,NaN,NaN,NaN,NaN,NaN,NaN,-18.7942740866156,-22.5046701585707,-20.780395974099502,17.2281195284322,598.688592839375,4465.79599574492,NaN,NaN,NaN,NaN,NaN,NaN,-12.8072953703895,-18.5532491949498,-21.8207541969159,19.502248157325102,677.043044603984,4349.74749164655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,NaN,NaN,NaN,1100.60745139536,1132.96088983354,1055.42016325125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1183.89554090961,1213.29862417518,1224.08586876736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1168.78736609514,1210.25113688304,1166.27847795548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10.9395675661726,-12.272051447271199,-18.485561427831303,78.8373839278793,1266.21215865214,5423.95413408979,NaN,NaN,NaN,NaN,NaN,NaN,-20.1098743233151,-24.034757643245896,-16.0226494774543,79.82779301159191,1228.99425039356,5884.69818048781,NaN,NaN,NaN,NaN,NaN,NaN,-12.2256102370229,-20.9685646350126,-12.2983825750562,75.28505167277221,1338.28675127993,5746.61049866806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,NaN,NaN,NaN,1990.4501011884101,2055.96295504253,1955.0665397418802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2154.12869538458,2210.96816476083,2229.2629163569395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2164.43479626608,2206.41322675867,2155.97582238109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.656920649530498,-21.074323274277,-1.9217127812689798,191.58045213055598,2310.59169217119,6644.54605952508,NaN,NaN,NaN,NaN,NaN,NaN,-23.8937708574595,-24.8675763021538,-4.08467816896609,201.786649701152,2280.11827342134,7187.13323551404,NaN,NaN,NaN,NaN,NaN,NaN,-21.0668464469154,-24.3408529193512,-2.42067813245376,186.546206458045,2446.62934587498,7024.520007221529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,NaN,NaN,NaN,3279.0226658768397,3396.1255052569895,3235.31469156076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3562.46384073371,3654.7319604378704,3681.04692858229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3554.1727151014293,3659.59474407195,3607.03241124872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.636795812301898,-23.2117856460363,19.1243243947247,423.582242972748,3856.62015527529,7718.1284530742005,NaN,NaN,NaN,NaN,NaN,NaN,-20.579194369846803,-24.5833140357017,17.6329243048849,448.155307230689,3836.69102167895,8330.68607295146,NaN,NaN,NaN,NaN,NaN,NaN,-10.8346118144636,-21.996716493406897,18.3425958594053,420.339985979878,4085.5175491165796,8134.8068203863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,NaN,NaN,NaN,4556.15319563466,4720.275264440471,4511.11935856869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4964.71534684811,5111.41802160157,5132.3937036652505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4912.119605781239,5115.49600116,5066.35238783951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.9759209103968,-22.1031605288035,64.0569602799187,871.808389927222,5407.01900667946,8659.86840200891,NaN,NaN,NaN,NaN,NaN,NaN,-21.4195513273407,-17.0814586824381,71.9118967126542,916.1277327662771,5410.04496995349,9325.36490107446,NaN,NaN,NaN,NaN,NaN,NaN,-15.9176267506064,-19.1774238885819,63.6871527480725,865.127013086125,5744.77433067216,9107.17653914112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
